Date,Open,High,Low,Close,Adj Close,Volume
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,241.8887939453125,16561100
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,240.6151123046875,26728500
2021-02-17,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,241.6641082763672,21653500
2021-02-18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,241.2583465576172,16925600
2021-02-19,243.75,243.86000061035156,240.17999267578125,240.97000122070312,238.4676513671875,25262600
2021-02-22,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,232.07472229003906,36446900
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,230.8476104736328,30228700
2021-02-24,230.00999450683594,235.1999969482422,229.0,234.5500030517578,232.11431884765625,26339700
2021-02-25,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,226.612060546875,39542200
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,229.9668426513672,37819200
2021-03-01,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,234.4794921875,25324000
2021-03-02,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,231.44137573242188,22812500
2021-03-03,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,225.19688415527344,34029500
2021-03-04,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,224.37551879882812,44727800
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,229.19497680664062,41872800
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,225.0286407470703,35267400
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,231.35231018066406,33080500
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,230.00643920898438,29746800
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,234.6675262451172,29907600
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,233.3018341064453,22653700
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,232.37161254882812,26034900
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,235.2415008544922,28092200
2021-03-17,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,234.5784454345703,29562100
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,228.32408142089844,34833000
2021-03-19,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,227.95791625976562,46430700
2021-03-22,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,233.5393524169922,30127000
2021-03-23,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,235.1128387451172,31638400
2021-03-24,237.85000610351562,238.0,235.32000732421875,235.4600067138672,233.01487731933594,25620100
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,229.92726135253906,34061900
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,234.02427673339844,25479900
2021-03-29,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,232.79714965820312,25227500
2021-03-30,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,229.44235229492188,24792000
2021-03-31,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,233.3216552734375,43623500
2021-04-01,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,239.83331298828125,30338000
2021-04-05,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,246.48353576660156,36910600
2021-04-06,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,245.2860870361328,22931900
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,247.3048858642578,22719800
2021-04-08,252.77000427246094,254.13999938964844,252.0,253.25,250.62010192871094,23625200
2021-04-09,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,253.19309997558594,24326800
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,253.2524871826172,27148700
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,255.8057098388672,23837500
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,252.93580627441406,23070900
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,256.80523681640625,25627500
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,258.0323181152344,24878600
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,256.0531005859375,23209300
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,255.57810974121094,19722900
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,257.8739929199219,24030400
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,254.49942016601562,25606200
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,258.4380798339844,21462600
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,258.83392333984375,19763300
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,259.24957275390625,31014200
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,251.91651916503906,46903100
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.50999450683594,249.8878173828125,40589000
2021-04-30,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,249.5612335205078,30945100
2021-05-03,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,249.24456787109375,19626600
2021-05-04,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,245.21681213378906,32756100
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,243.91053771972656,21901300
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,247.1366729736328,26491100
2021-05-07,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,249.8383331298828,27032900
2021-05-10,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,244.61314392089844,29299900
2021-05-11,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,243.6730194091797,33641600
2021-05-12,242.1699981689453,244.3800048828125,238.07000732421875,239.0,236.51809692382812,36684400
2021-05-13,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,240.5062713623047,29624300
2021-05-14,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,245.5730743408203,23901100
2021-05-17,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,242.6339111328125,24970200
2021-05-18,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,240.55572509765625,20168000
2021-05-19,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,241.15086364746094,25739800
2021-05-20,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,244.483642578125,21800700
2021-05-21,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,243.1842803955078,21863100
2021-05-24,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,248.7488250732422,21411500
2021-05-25,251.77000427246094,252.75,250.82000732421875,251.72000122070312,249.6812286376953,17704300
2021-05-26,251.42999267578125,252.94000244140625,250.75,251.49000549316406,249.45309448242188,17771600
2021-05-27,251.1699981689453,251.47999572753906,249.25,249.30999755859375,247.29074096679688,24426200
2021-05-28,251.0,252.0800018310547,249.55999755859375,249.67999267578125,247.65773010253906,18270200
2021-06-01,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,245.3961944580078,23213300
2021-06-02,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,245.29702758789062,19406700
2021-06-03,245.22000122070312,246.33999633789062,243.0,245.7100067138672,243.7198944091797,25307700
2021-06-04,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,248.7587432861328,25281100
2021-06-07,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,251.75428771972656,23079200
2021-06-08,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,250.5243377685547,22455000
2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,251.53607177734375,17937600
2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,255.156494140625,24563600
2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,255.80126953125,18999700
2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,257.7850341796875,19150500
2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,256.2674255371094,18038900
2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,255.2953643798828,27220000
2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,258.7868347167969,27565500
2021-06-18,259.6300048828125,262.29998779296875,258.75,259.42999267578125,257.3287658691406,37202200
2021-06-21,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,260.5028381347656,26696100
2021-06-22,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,263.3595275878906,24694100
2021-06-23,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,263.1214599609375,19518700
2021-06-24,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,264.52996826171875,21446900
2021-06-25,266.2300109863281,267.25,264.760009765625,265.0199890136719,262.87347412109375,25611100
2021-06-28,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,266.54351806640625,19590000
2021-06-29,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,269.20184326171875,19937800
2021-06-30,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,268.70587158203125,21656500
2021-07-01,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,269.40020751953125,16725300
2021-07-02,272.82000732421875,278.0,272.5,277.6499938964844,275.4012145996094,26458000
2021-07-06,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,275.4111328125,31565600
2021-07-07,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,277.6626892089844,23260000
2021-07-08,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,275.1730651855469,24618600
2021-07-09,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,275.6888732910156,23916700
2021-07-12,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,275.07391357421875,18931700
2021-07-13,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,278.7042541503906,26120100
2021-07-14,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,280.2218322753906,23113700
2021-07-15,282.0,282.510009765625,279.8299865722656,281.0299987792969,278.7538146972656,22604200
2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75,278.4761047363281,26186800
2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,274.7663879394531,32935600
2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,277.0577087402344,26259700
2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,279.1208190917969,24364300
2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,283.8224792480469,23384100
2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344,287.3238525390625,22768100
2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875,286.7088623046875,23176100
2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,284.2192077636719,33604100
2021-07-28,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,283.9017639160156,33566900
2021-07-29,286.239990234375,288.6199951171875,286.0799865722656,286.5,284.17950439453125,18168300
2021-07-30,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,282.6024169921875,20944800
2021-08-02,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,282.5131530761719,16267400
2021-08-03,285.4200134277344,287.2300109863281,284.0,287.1199951171875,284.79449462890625,17879000
2021-08-04,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,284.189453125,16191300
2021-08-05,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,287.175048828125,13900200
2021-08-06,288.510009765625,289.5,287.6199951171875,289.4599914550781,287.11553955078125,16589300
2021-08-09,289.75,291.54998779296875,287.80999755859375,288.3299865722656,285.99468994140625,16117600
2021-08-10,288.79998779296875,289.25,285.20001220703125,286.44000244140625,284.1199951171875,18616600
2021-08-11,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,284.6258850097656,13955900
2021-08-12,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,287.46270751953125,14561300
2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,290.4781188964844,18249000
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,292.2139587402344,22507600
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,290.7061767578125,20075300
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,288.9273376464844,21813000
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,294.92987060546875,29850500
2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,302.4728088378906,40817600
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,302.7610168457031,22830200
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,300.74359130859375,18175800
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,300.1374206542969,20006100
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,297.2355041503906,17666100
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,297.861572265625,22605700
2021-08-30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,301.7076110839844,16348100
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,300.0082092285156,26285300
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,299.95849609375,18983800
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,299.28271484375,16285600
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,299.2727966308594,14747900
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,298.3187255859375,17180400
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,298.3485107421875,15046800
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,295.4068908691406,19927000
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,293.87640380859375,19633400
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,295.14849853515625,23652900
2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,297.93115234375,21853400
2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,302.92999267578125,28356300
2021-09-16,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,303.3274841308594,19550800
2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,298.0106201171875,41372500
2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,292.47515869140625,38278700
2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,292.9720764160156,22364100
2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,296.7286071777344,26626300
2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,297.70257568359375,18604600
2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,297.4938659667969,14999000
2021-09-27,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,292.34600830078125,23571700
2021-09-28,289.79998779296875,290.7799987792969,282.75,283.5199890136719,281.7620544433594,43186200
2021-09-29,285.1000061035156,286.7699890136719,283.010009765625,284.0,282.2390441894531,26353700
2021-09-30,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,280.1719665527344,32343600
2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,287.30743408203125,30086300
2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,281.35455322265625,31350700
2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,286.9695129394531,24993000
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,291.29254150390625,28002600
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,293.0218200683594,20430500
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,293.0218200683594,17685700
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,292.4056396484375,19298600
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,291.0639953613281,17974100
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,294.4727478027344,23416300
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,300.8727722167969,27262900
2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,302.32373046875,25384800
2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,305.3846435546875,22729300
2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,306.3188171386719,17682100
2021-10-20,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,305.5038757324219,16537100
2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,308.8331604003906,16918100
2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,307.2430419921875,17449300
2021-10-25,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,306.2194519042969,17554500
2021-10-26,311.0,312.3999938964844,308.6000061035156,310.1099853515625,308.1871337890625,28107300
2021-10-27,316.0,326.1000061035156,316.0,323.1700134277344,321.16619873046875,52588700
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,322.3388671875,26297900
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,329.56378173828125,34766000
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,327.3277587890625,27073200
2021-11-02,330.30999755859375,333.45001220703125,330.0,333.1300048828125,331.0644226074219,26487100
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,331.9290466308594,21500100
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,334.3539123535156,23992200
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,333.9762268066406,22570100
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,334.9004821777344,20897000
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,333.8669738769531,21307400
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,328.7488708496094,25500900
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,330.3687744140625,16849800
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,334.6321716308594,23831000
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,333.9862365722656,16723000
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,337.4048767089844,20886800
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,337.63385009765625,19053400
2021-11-18,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,339.7744140625,22463500
2021-11-19,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,341.60638427734375,21963400
2021-11-22,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,338.3407287597656,31031100
2021-11-23,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,336.2001647949219,30427600
2021-11-24,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,336.4291687011719,21661300
2021-11-26,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,328.2352294921875,24217200
2021-11-29,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,335.15478515625,28563500
2021-11-30,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,329.1412353515625,42885600
2021-12-01,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,328.63348388671875,33337600
2021-12-02,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,328.0460510253906,30766000
2021-12-03,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,321.594482421875,41779300
2021-12-06,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,324.7605285644531,30032600
2021-12-07,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,333.4522705078125,31021900
2021-12-08,335.30999755859375,335.5,330.79998779296875,334.9700012207031,333.5020446777344,24761000
2021-12-09,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,331.6402282714844,22214200
2021-12-10,334.9800109863281,343.0,334.7900085449219,342.5400085449219,341.03887939453125,38095700
2021-12-13,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,337.9126281738281,28899400
2021-12-14,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,326.9010925292969,44438700
2021-12-15,328.6099853515625,335.19000244140625,324.5,334.6499938964844,333.1834411621094,35381100
2021-12-16,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,323.4761657714844,35034800
2021-12-17,320.8800048828125,324.9200134277344,317.25,323.79998779296875,322.3809814453125,47750300
2021-12-20,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,318.5080261230469,28326500
2021-12-21,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,325.855712890625,24740600
2021-12-22,328.29998779296875,333.6099853515625,325.75,333.20001220703125,331.7398376464844,24831500
2021-12-23,332.75,336.3900146484375,332.7300109863281,334.69000244140625,333.2232666015625,19617800
2021-12-27,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,340.94927978515625,19947000
2021-12-28,343.1499938964844,343.80999755859375,340.32000732421875,341.25,339.7545166015625,15661500
2021-12-29,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,340.45147705078125,15042000
2021-12-30,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,337.8330078125,15994500
2021-12-31,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,334.8461608886719,18000800
2022-01-03,335.3500061035156,338.0,329.7799987792969,334.75,333.28302001953125,28865100
2022-01-04,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,327.56817626953125,32674300
2022-01-05,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,314.9935302734375,40054300
2022-01-06,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,312.5044860839844,39646100
2022-01-07,314.1499938964844,316.5,310.0899963378906,314.0400085449219,312.6637878417969,32720000
2022-01-10,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,312.89276123046875,44289500
2022-01-11,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,313.59967041015625,29386800
2022-01-12,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,316.8752136230469,34372200
2022-01-13,320.4700012207031,320.8800048828125,304.0,304.79998779296875,303.4642639160156,45366000
2022-01-14,304.25,310.82000732421875,303.75,310.20001220703125,308.8406066894531,39846400
2022-01-18,304.07000732421875,309.79998779296875,301.739990234375,302.6499938964844,301.32366943359375,42333200
2022-01-19,306.2900085449219,313.9100036621094,302.70001220703125,303.3299865722656,302.00067138671875,45933900
2022-01-20,309.07000732421875,311.6499938964844,301.1400146484375,301.6000061035156,300.2782897949219,35380700
2022-01-21,302.69000244140625,304.1099853515625,295.6099853515625,296.0299987792969,294.7326965332031,57984400
2022-01-24,292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,295.0711975097656,85731500
2022-01-25,291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,287.2257385253906,72848600
2022-01-26,307.989990234375,308.5,293.0299987792969,296.7099914550781,295.4096984863281,90428900
2022-01-27,302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,298.5260009765625,53481300
2022-01-28,300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,306.90911865234375,49743700
2022-01-31,308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,309.6171875,46444500
2022-02-01,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,307.40692138671875,40950400
2022-02-02,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,312.0863037109375,36636000
2022-02-03,309.489990234375,311.2300109863281,299.9599914550781,301.25,299.9298095703125,43730000
2022-02-04,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,304.5992736816406,35096500
2022-02-07,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,299.6311340332031,28533300
2022-02-08,301.25,305.55999755859375,299.95001220703125,304.55999755859375,303.2253112792969,32421200
2022-02-09,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,309.8461608886719,31284700
2022-02-10,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,301.0549011230469,45386200
2022-02-11,303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,293.7470397949219,39175600
2022-02-14,293.7699890136719,296.760009765625,291.3500061035156,295.0,293.70721435546875,36359500
2022-02-15,300.010009765625,300.79998779296875,297.0199890136719,300.4700012207031,299.15325927734375,27058300
2022-02-16,298.3699951171875,300.8699951171875,293.67999267578125,299.5,298.8040466308594,29982100
2022-02-17,296.3599853515625,296.79998779296875,290.0,290.7300109863281,290.054443359375,32461600
2022-02-18,293.04998779296875,293.8599853515625,286.30999755859375,287.92999267578125,287.26092529296875,34264000
2022-02-22,285.0,291.5400085449219,284.5,287.7200012207031,287.0514221191406,41736100
2022-02-23,290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,279.6187438964844,37811200
2022-02-24,272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,293.90545654296875,56989700
2022-02-25,295.1400146484375,297.6300048828125,291.6499938964844,297.30999755859375,296.619140625,32546700
2022-02-28,294.30999755859375,299.1400146484375,293.0,298.7900085449219,298.095703125,34627500
2022-03-01,296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,294.2646484375,31217800
2022-03-02,295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,299.4924621582031,31873000
2022-03-03,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,295.2323913574219,27314500
2022-03-04,294.2900085449219,295.6600036621094,287.1700134277344,289.8599853515625,289.1864318847656,32356500
2022-03-07,288.5299987792969,289.69000244140625,278.5299987792969,278.9100036621094,278.26190185546875,43157200
2022-03-08,277.79998779296875,283.9599914550781,270.0,275.8500061035156,275.2090148925781,48159500
2022-03-09,283.44000244140625,289.6000061035156,280.7799987792969,288.5,287.8296203613281,35204500
2022-03-10,283.0199890136719,286.6000061035156,280.5799865722656,285.5899963378906,284.9263610839844,30628000
2022-03-11,287.9599914550781,289.510009765625,279.42999267578125,280.07000732421875,279.4192199707031,27209300
2022-03-14,280.3399963378906,285.3999938964844,275.82000732421875,276.44000244140625,275.7976379394531,30660700
2022-03-15,280.3500061035156,287.82000732421875,278.7300109863281,287.1499938964844,286.4827575683594,34245100
2022-03-16,289.1099853515625,294.57000732421875,283.20001220703125,294.3900146484375,293.7059326171875,37826300
2022-03-17,293.2900085449219,295.6099853515625,289.3699951171875,295.2200012207031,294.53399658203125,30816600
2022-03-18,295.3699951171875,301.0,292.7300109863281,300.42999267578125,299.73187255859375,43390600
2022-03-21,298.8900146484375,300.1400146484375,294.8999938964844,299.1600036621094,298.46484375,28351200
2022-03-22,299.79998779296875,305.0,298.7699890136719,304.05999755859375,303.35345458984375,27599700
2022-03-23,300.510009765625,303.2300109863281,297.7200012207031,299.489990234375,298.7940673828125,25715400
2022-03-24,299.1400146484375,304.20001220703125,298.32000732421875,304.1000061035156,303.39337158203125,24484500
2022-03-25,305.2300109863281,305.5,299.2900085449219,303.67999267578125,302.9743347167969,22566500
